lambda,V5,V7,V3,tap9,B5,Qshunt5,Pg1,Pg2,Pg2_requested,Qg2,Qc2,C2mode,C2Vdc,Ic1,Ic2,Ic3,Uc1,Uc2,Uc3,AC_error_MVA,DC_error_MW,bridge_error_MW,station_U_error_pu,station_I_error_pu,station_S_error_MVA,loss_error_MW,PQ_schedule_error,cap_margin_MVA,bus6_type,Pload5,Qload5,load_interpolation_error,generator_projection_error
0,0.995073382098997,0.981252420237628,1,1.01111111111111,0,0,133.563498005811,40,40,-15.3071800343018,0.585082359325398,2,1,0.477935665002906,0.138215230151095,0.236869224557431,0.989666276775489,1.00026309598062,0.997458068723197,2.21339838927532e-10,5.75539615965681e-13,6.10844708148761e-13,8.72635297355373e-14,1.30784272300843e-13,2.18630319356842e-10,0,1.84804171965425e-10,78.769167767047,2,60,10,0,0
0.0918262965000641,0.984333925322641,0.980041679811531,1,1.01111111111111,0,0,134.367502093719,62.0383111600154,62.0383111600154,-14.831082746067,5.43324864606356,2,1,0.478436162483318,0.142803363176754,0.239453557712317,0.988597654253297,1.00216834938451,0.986746812948115,3.31251211939253e-10,4.43378667114303e-12,2.40918396343659e-13,6.92779167366098e-14,4.16500167688127e-13,1.77584240446666e-10,2.22044604925031e-16,2.01438865587988e-10,78.6113302904694,2,82.0383111600154,13.6730518600026,0,7.105427357601e-15
0.182849558322944,0.972953681715901,0.978718548373082,1,1.01111111111111,0,0,135.57228691939,83.8838939975066,83.8838939975066,-13.6681372620087,10.8086459268549,2,1,0.47904171167761,0.155750567707646,0.242254348613421,0.987307675646193,1.00428078522228,0.975397212393201,3.60833928708614e-10,3.31112914864207e-12,3.65485419706602e-13,1.33670852164869e-13,8.10740363732521e-13,3.27931128835714e-10,0,2.07521111406095e-10,78.420804499444,2,103.883893997507,17.3139823329178,0,0
0.272774675671641,0.960919364242074,0.977280782900663,1,1.01111111111111,0,0,137.192502037011,105.465922161194,105.465922161194,-11.8144313286572,16.7225512706694,2,1,0.479754888251745,0.177401683199358,0.245288282416241,0.985792537996718,1.00660483383054,0.96339618373007,3.25241725412584e-10,4.50484094471904e-12,3.11972669919669e-13,8.5043083686287e-14,1.05909725434117e-12,2.21426640375018e-10,2.22044604925031e-16,2.36544117626636e-10,78.1970323658588,2,125.465922161194,20.9109870268656,0,0
0.36127233916474,0.952883743100849,0.976268079572507,1,1.01111111111111,5,4.53993713932943,139.110884993162,126.705361399538,126.705361399538,-10.7399823950901,20.9488228562673,2,1,0.480223662502604,0.196283734159824,0.247356784825587,0.984799046536261,1.00826566989876,0.955383315772221,7.36458917594689e-07,2.09749416058003e-07,6.74474898154642e-09,3.10529379987656e-13,1.65971680843313e-11,2.41787312530736e-09,0,2.11957058127155e-07,78.0503079233245,2,146.705361399538,24.4508935665896,0,1.4210854715202e-14
0.448262245535309,0.948901358227536,0.975682866385425,1,1.01111111111111,15,13.506206814691,141.286546318668,147.582938928474,147.582938928474,-10.4606501021038,23.474110841983,2,1,0.480444878740584,0.208567058468277,0.248394900916884,0.984330877907523,1.00925805364018,0.951412367630835,8.13472626535866e-07,2.32308821068727e-07,6.92104507038493e-09,3.1818991885757e-13,1.88459525762852e-11,2.72144166115518e-09,0,2.34785652253322e-07,77.981167576676,2,167.582938928474,27.9304898214124,0,0
0.533722343622591,0.934169235040906,0.973732397617104,1,1.01111111111111,15,13.0900823954537,162.554900610989,150,168.093362469422,-4.79136881307971,32.2353358901495,2,1,0.481830723378581,0.255226404773622,0.25231216310114,0.981407600067261,1.01270101411312,0.936723507286663,3.0466873098712e-10,9.59232693276135e-13,3.50164341966774e-13,9.57012247226885e-14,1.46105350040671e-12,2.51680475843172e-10,0,1.23797860851482e-10,77.5494714461585,2,188.093362469422,31.3488937449036,0,0
0.6063049654484,0.920690041997203,0.971917542059729,1,1.01111111111111,15,12.7150523014922,183.239611408705,150,185.513191707616,0.696229383879768,40.4940494904358,2,1,0.483165675687507,0.302950576347068,0.256006092869028,0.978607298796795,1.01594648703148,0.923285267473467,1.01931265970991e-10,1.57740487338742e-12,8.63753513158372e-14,1.51323398256409e-13,1.58384416693025e-12,3.64276907523496e-10,0,3.0969005138104e-10,77.1359701646923,2,205.513191707616,34.252198617936,0,0
0.676199699285559,0.906802142108067,0.970028761368553,1,1.01111111111111,15,12.3343518739767,203.682717985197,150,202.287927828534,6.43918268292032,49.1314848938841,2,1,0.484570689710361,0.355131168852226,0.259926889726709,0.975676450816228,1.01934077747086,0.909441005103515,2.29002782860011e-10,1.02318153949454e-12,5.32462962610225e-13,5.18474152499948e-14,6.14674977583718e-13,1.25645545203465e-10,2.22044604925031e-16,9.46158706938149e-11,76.7032280980273,2,222.287927828534,37.0479879714224,0,8.88178419700125e-16
0.743040725658457,0.892556487966285,0.968074098458217,1,1.01111111111111,15,11.9498562631606,223.776346445017,150,218.32977415803,12.4098041383403,58.107808418812,2,1,0.486040090156581,0.410882261224114,0.264075454689358,0.972629152841707,1.02286823145984,0.895241715931898,1.93944592927448e-10,1.19371179607697e-12,7.49400541621981e-13,6.97220059464598e-14,1.13237197396643e-12,1.86421481766109e-10,0,4.34354774370149e-11,76.253331607848,2,238.32977415803,39.7216290263383,0,1.77635683940025e-15
0.806464050749549,0.878019744244414,0.966064070849479,1,1.01111111111111,15,11.5637800692454,243.403600633786,150,233.551372179892,18.572194609344,67.3709939603132,2,1,0.487566057957429,0.469464417626041,0.268447562757274,0.96948369670054,1.02650840369715,0.88075405303552,5.42828656922091e-10,8.45545855554519e-13,4.25659507641285e-13,2.04947170345804e-13,3.47533113398413e-12,5.56099204346885e-10,2.22044604925031e-16,8.72688588060555e-11,75.7889858479977,2,253.551372179892,42.2585620299819,0,0
0.866138198053123,0.863271348339961,0.964011262054265,1,1.01111111111111,15,11.1785613129704,262.446341357465,150,247.873167532749,24.8835823173083,76.8587439590551,2,1,0.489138882521393,0.530206547841409,0.273033804317477,0.966261887975091,1.03023681259884,0.866057385555386,8.88480023026311e-11,6.67910171614494e-13,9.13047415451729e-13,3.50830475781549e-14,6.60083099290887e-13,9.82602672603478e-11,0,7.41948724680697e-11,70.4690178238813,2,267.873167532749,44.6455279221249,0,3.5527136788005e-15
0.921794934826722,0.848398371423984,0.961929565068882,1,1.01111111111111,15,10.796696949523,280.794313749528,150,261.230784358413,31.296815592535,86.502127987066,2,1,0.490747512846612,0.592477017376225,0.277820265024573,0.962987775618719,1.03402637026777,0.851238665950883,2.62537197391607e-10,3.41060513164848e-13,5.75539615965681e-13,8.77076189453874e-14,1.47482026591206e-12,2.39557461973238e-10,2.22044604925031e-16,1.32182265133451e-10,61.1284473933451,2,281.230784358413,46.8717973930689,0,0
0.97325340082522,0.833489056463466,0.959833203710403,1,1.01111111111111,15,10.4205601086654,298.353794664207,150,273.580816198053,37.7635985366543,96.2303391575399,2,1,0.492380320878921,0.655684290085381,0.282789868166186,0.959686001508943,1.0378492516771,0.836385981779763,2.42003731013549e-10,6.18172180111287e-13,3.73256980878978e-13,8.57092175010621e-14,1.42652556434086e-12,2.35246501939577e-10,0,1.55914392507839e-10,51.6473564874069,2,293.580816198053,48.9301360330088,0,0
1.02043248410573,0.818626354352801,0.957735730780207,1,1.01111111111111,15,10.0522366206144,315.053952263753,150,284.903796185375,44.2378147643425,105.975603343602,2,1,0.494025922820043,0.719291178979764,0.287924104986569,0.956380103951178,1.04167882385357,0.821582110338019,1.64928770007528e-10,1.62003743753303e-12,6.79012401860746e-13,5.78426195829707e-14,9.31588139962969e-13,1.54974035388692e-10,2.22044604925031e-16,5.80939740757458e-11,42.1063231528957,2,304.903796185375,50.8172993642292,0,0
